movieId,title,content
103655,R.I.P.D.,action comedy fantasy
103685,"Field in England, A",drama fantasy thriller war
103688,"Conjuring, The",horror thriller
103755,Turbo,adventure animation children comedy fantasy
103772,"Wolverine, The",action adventure fantasy sci fi
103801,Drinking Buddies,comedy drama romance
103810,Red 2,action comedy crime thriller
103819,Coffee Town,comedy
103865,Revenge for Jolly!,comedy drama
103883,2 Guns,action comedy crime
103980,Blue Jasmine,drama
103984,"Great Beauty, The (Grande Bellezza, La)",comedy drama
104017,3 dev adam (Three Giant Men),action adventure sci fi
104069,Louis C.K.: Oh My God,comedy
104074,Percy Jackson: Sea of Monsters,adventure children fantasy
104076,"Smurfs 2, The",animation children comedy
104078,Alan Partridge: Alpha Papa,comedy
104129,Man of Tai Chi,action imax
104141,Batman: Mystery of the Batwoman,action animation children crime
104211,We're the Millers,comedy crime
104218,Grown Ups 2,comedy adam sandler
104241,Kick-Ass 2,action comedy crime
104243,Riddick,action sci fi thriller imax
104245,Planes,adventure animation comedy
104272,Blackfish,documentary
104283,"Wind Rises, The (Kaze tachinu)",animation drama romance
104303,Jobs,drama
104337,Lee Daniels' The Butler,drama
104339,In a World...,comedy
104374,About Time,drama fantasy romance
104419,Justice League: Crisis on Two Earths,action animation sci fi
104457,You're Next,horror thriller
104644,Maria Bamford: The Special Special Special!,comedy
104760,Getaway,action crime
104780,"Mystery of the Third Planet, The (Tayna tretey planety)",adventure animation sci fi
104837,Rage of Honor,action crime
104841,Gravity,action sci fi imax cliche characters long shots predictable simple slow action visually appealing
104863,What If,comedy drama romance daniel radcliffe zoe kazan
104875,"History of Future Folk, The",adventure comedy musical sci fi quirky
104879,Prisoners,drama mystery thriller absorbing acting atmospheric hugh jackman jake gyllenhaal morality mystery thriller
104906,Austenland,comedy romance
104908,Insidious: Chapter 2,horror thriller
104913,Rush,action drama
104925,"Family, The",action comedy crime
104944,Short Term 12,drama emotional feel good heartwarming mental illness touching
105020,Collision Course,action comedy thriller
105037,"To Do List, The",comedy
105121,Inescapable,action drama war
105197,Nebraska,adventure drama
105211,Enough Said,comedy drama romance
105213,Don Jon,comedy drama romance
105246,Mood Indigo (L'écume des jours),drama fantasy
105250,"Century of the Self, The",documentary
105254,Crystal Fairy & the Magical Cactus and 2012,adventure comedy
105325,Bad Milo (Bad Milo!),comedy horror
105351,Runner Runner,crime drama thriller
105355,Blue Is the Warmest Color (La vie d'Adèle),drama romance
105468,Cloudy with a Chance of Meatballs 2,animation children comedy fantasy
105504,Captain Phillips,adventure drama thriller imax hostage ocean suspense tense
105540,"All Dogs Christmas Carol, An",animation children comedy musical
105585,Machete Kills (Machete 2),action crime thriller
105593,Filth,comedy crime drama
105653,Escape Plan,action mystery thriller
105720,"Thief of Paris, The (Le voleur)",comedy crime drama
105731,Carrie,drama horror
105746,UnHung Hero,documentary
105755,"Counselor, The",crime drama thriller
105801,Escape From Tomorrow,drama fantasy horror
105835,"Double, The",comedy drama thriller
105844,12 Years a Slave,drama
105954,All Is Lost,action adventure drama
106002,Ender's Game,action adventure sci fi imax
106062,Jackass Presents: Bad Grandpa,comedy
106072,Thor: The Dark World,action adventure fantasy imax
106100,Dallas Buyers Club,drama jared leto social commentary uplifting
106144,"Selfish Giant, The",drama
106330,Last Vegas,comedy drama romance
106438,Philomena,comedy drama
106441,"Book Thief, The",children drama war
106487,The Hunger Games: Catching Fire,action adventure sci fi imax
106489,"Hobbit: The Desolation of Smaug, The",adventure fantasy imax adventure fantasy tolkien too long
106491,47 Ronin,action adventure fantasy
106540,Delivery Man,comedy
106542,Charlie Countryman,action comedy romance
106594,Red Flag,comedy drama romance
106642,"Day of the Doctor, The",adventure drama sci fi
106648,Guilty of Romance (Koi no tsumi),crime drama horror
106696,Frozen,adventure animation comedy fantasy musical romance
106766,Inside Llewyn Davis,drama atmospheric cinematography depressing funny
106782,"Wolf of Wall Street, The",comedy crime drama drugs leonardo dicaprio martin scorsese stock market wall street
106785,Homefront,action crime thriller
106839,Mandela: Long Walk to Freedom,drama
106873,Evangelion: 3.0 You Can (Not) Redo,action animation drama
106883,All is Bright,comedy drama
106889,Tim's Vermeer,documentary
106916,American Hustle,crime drama
106918,"Secret Life of Walter Mitty, The",adventure comedy drama
106920,Her,drama romance sci fi
106927,RoboGeisha (Robo-geisha),action comedy sci fi
107013,"Christmas Carol, A",drama fantasy
107069,Lone Survivor,action drama thriller war
107141,Saving Mr. Banks,comedy drama
107159,Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6),action drama
107314,Oldboy,action drama mystery
107338,Dampfnudelblues,comedy crime
107348,Anchorman 2: The Legend Continues,comedy comedy steve carell stupid but funny will ferrell
107406,Snowpiercer,action drama sci fi fatalistic
107408,Only Old Men Are Going to Battle (V boy idut odni stariki),comedy drama war
107410,Guest from the Future (Gostya iz buduschego),adventure drama sci fi
107412,"Kidnapping, Caucasian Style (Kavkazskaya plennitsa)",comedy romance
107436,Haunter,horror mystery thriller
107447,Wrong Cops,comedy crime
107449,"Muppet Christmas: Letters to Santa, A",children comedy
107462,Ninja: Shadow of a Tear,action crime thriller
107565,"Fuck You, Goethe (Fack Ju Göhte)",comedy
107630,High School,comedy
107702,Grudge Match,comedy
107723,Highlander: The Search for Vengeance,action adventure fantasy
107771,Only Lovers Left Alive,drama horror romance
107780,Cats,musical
107846,MacGyver: Trail to Doomsday,action adventure
107945,Bad Karma,thriller
107951,Hunting Elephants,comedy crime
107953,Dragon Ball Z: Battle of Gods,action animation fantasy imax
107962,Freezer,action thriller
107997,We Are What We Are,drama horror mystery thriller
107999,Dragon ball Z 04: Lord Slug,animation children
108078,Chinese Puzzle (Casse-tête chinois),comedy romance
108090,Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi),action adventure animation children
108156,Ride Along,action comedy
108188,Jack Ryan: Shadow Recruit,action drama thriller imax
108190,Divergent,adventure romance sci fi imax anti intellectual bad writing dystopia new society plot holes predictable scifi unintelligent
108192,Hotel Chevalier (Part 1 of 'The Darjeeling Limited'),drama
108540,Ernest & Célestine (Ernest et Célestine),adventure animation children comedy drama romance
108601,Drift,drama
108689,"I, Frankenstein",action fantasy sci fi imax
108715,Better Living Through Chemistry,comedy drama
108727,Nymphomaniac: Volume I,drama
108729,Enemy,mystery thriller
108795,Wonder Woman,action adventure animation fantasy
108928,"Monuments Men, The",action drama war
108932,The Lego Movie,action adventure animation children comedy fantasy cheeky clever colorful feel good fun imaginative quirky
108945,RoboCop,action crime sci fi imax
108949,"Art of the Steal, The",crime
108981,Nymphomaniac: Volume II,drama mystery
109042,Knights of Badassdom,adventure comedy fantasy
109161,Venus in Fur (La Vénus à la fourrure),drama
109183,Date and Switch,comedy
109187,"Zero Theorem, The",drama fantasy sci fi
109191,Winter's Tale,drama fantasy mystery
109241,On the Other Side of the Tracks (De l'autre côté du périph),action comedy crime
109282,GLOW: The Story of the Gorgeous Ladies of Wrestling,documentary
109295,Cold Comes the Night,crime drama thriller
109313,Chouchou,comedy
109317,Someone Marry Barry,comedy
109372,About Last Night,comedy romance
109374,"Grand Budapest Hotel, The",comedy drama
109383,"Oversimplification of Her Beauty, An",animation comedy drama romance
109416,Bring It On: Fight to the Finish,comedy
109483,That Awkward Moment,comedy romance
109487,Interstellar,sci fi imax black hole sci fi time travel christopher nolan bad dialogue philosophical issues thought provoking visually appealing
109569,3 Days to Kill,action crime drama
109576,Welcome to the Jungle,comedy
109578,Non-Stop,action mystery thriller
109596,Wrinkles (Arrugas),animation drama
109633,"Garden of Words, The (Koto no ha no niwa)",animation romance
109673,300: Rise of an Empire,action drama war imax
109687,Particle Fever,documentary
109723,"Bag Man, The",crime drama thriller
109846,Mr. Peabody & Sherman,adventure animation comedy
109848,Under the Skin,horror sci fi thriller
109850,Need for Speed,action crime drama imax
109853,Barefoot,comedy drama romance
109864,Veronica Mars,comedy crime drama
109895,Bad Words,comedy
109897,Son of God,drama
109941,Puss in Boots: The Three Diablos,animation comedy
109968,Why Don't You Play In Hell? (Jigoku de naze warui),action drama
109971,Ocho apellidos vascos,comedy
110102,Captain America: The Winter Soldier,action adventure sci fi imax
110127,Noah,adventure drama imax
110130,"Nut Job, The",adventure animation children comedy
110281,King of Comedy (Hei kek ji wong),comedy drama romance
110286,13 Sins,horror thriller
110297,Muppets Most Wanted,adventure comedy crime
110330,Me and you (io e te),drama
110350,Free to Play,documentary
110387,"Unknown Known, The",documentary
110501,The Raid 2: Berandal,action crime thriller
110541,"Brain Smasher... A Love Story (Bouncer and the Lady, The)",action comedy
110553,The Amazing Spider-Man 2,action sci fi imax
110586,Calvary,comedy drama
110591,Oculus,horror
110603,God's Not Dead,drama
110611,Cold in July,drama thriller
110655,Rio 2,adventure animation children comedy
110669,"Honest Liar, An",comedy documentary
110718,Fading Gigolo,comedy
110730,Transcendence,drama sci fi imax
110746,Hatchet III,comedy horror
110771,"Other Woman, The",comedy romance
110773,"Haunted House 2, A",comedy horror
110781,Mulan II,action animation children comedy musical
110826,Brick Mansions,action crime drama
110882,Locke,drama
111113,Neighbors,comedy
111146,Alpha and Omega 3: The Great Wolf Games,action adventure animation children comedy
111320,Mom's Night Out,comedy
111360,Lucy,action sci fi
111362,X-Men: Days of Future Past,action adventure sci fi
111364,Godzilla,action adventure sci fi imax creature feature
111375,Walk of Shame,comedy
111384,Blue Ruin,thriller
111443,Chef,comedy
111551,Afflicted,horror sci fi thriller
111617,Blended,comedy
111622,Begin Again,comedy romance
111659,Maleficent,action adventure children imax
111663,Zombeavers,action comedy horror
111680,At Middleton,comedy romance
111732,"Dance of Reality, The (Danza de la realidad, La)",drama fantasy
111743,A Million Ways to Die in the West,comedy western charlize theron liam neeson seth macfarlane witty
111759,Edge of Tomorrow,action sci fi imax
111781,Mission: Impossible - Rogue Nation,action adventure thriller
111785,Midnight Chronicles,action adventure fantasy
111795,Million Dollar Arm,comedy drama
111800,G.B.F.,comedy
111817,Jimi: All Is by My Side,drama
111844,Bad Asses (Bad Ass 2),action drama
111913,Lilting,drama
111921,The Fault in Our Stars,drama romance
112006,Tangled Ever After,action animation children
112070,Maps to the Stars,drama
112138,22 Jump Street,action comedy crime
112171,"Equalizer, The",action crime thriller
112175,How to Train Your Dragon 2,action adventure animation
112183,Birdman: Or (The Unexpected Virtue of Ignorance),comedy drama
112290,Boyhood,drama
112303,Think Like a Man Too,comedy romance
112316,Jersey Boys,drama musical
112326,Nick Fury: Agent of S.H.I.E.L.D.,action sci fi
112334,"Internet's Own Boy: The Story of Aaron Swartz, The",documentary
112370,Transformers: Age of Extinction,action adventure sci fi
112421,Frank,comedy drama mystery adorable black comedy eccentric introspection mental illness quirky
112450,They Came Together,comedy romance
112454,Honey (Miele),drama
112460,Planes: Fire & Rescue,adventure animation comedy
112497,Tammy,comedy
112512,Colourful (Karafuru),animation drama fantasy mystery
112515,"Babadook, The",drama horror thriller atmospheric dark metaphorical psychological
112552,Whiplash,drama passion psychological suspense jazz music tense inspirational inspiring intense
112556,Gone Girl,drama thriller annoying stupid ending
112580,"Angriest Man in Brooklyn, The",comedy drama
112623,Dawn of the Planet of the Apes,sci fi
112727,Deliver Us from Evil,crime horror thriller
112749,And So It Goes,comedy drama romance
112788,Sex Tape,comedy
112804,I Origins,drama sci fi
112818,"Purge: Anarchy, The",action horror thriller
112852,Guardians of the Galaxy,action adventure sci fi funny great visuals humorous unlikely hero
112868,"Signal, The",sci fi thriller
112897,The Expendables 3,action adventure
112911,Hercules,action adventure
112940,A Most Wanted Man,thriller
113159,Life After Beth,comedy horror romance
113186,Felony,thriller
113207,Get on Up,drama musical
113225,Magic in the Moonlight,comedy drama romance
113252,Housebound,comedy horror thriller
113275,The Hundred-Foot Journey,comedy drama
113278,Batman: Assault on Arkham,action animation crime thriller
113280,White Frog,drama
113313,"Den, The",horror thriller
113345,Jupiter Ascending,action adventure sci fi
113348,Teenage Mutant Ninja Turtles,action adventure comedy
113350,I'll Follow You Down,drama mystery sci fi
113374,"Old Lady and the Pigeons, The (La vieille dame et les pigeons)",animation comedy
113378,"Giver, The",drama sci fi
113394,"Pretty One, The",comedy drama
113416,Revenge of the Green Dragons,action crime drama
113453,Let's Be Cops,comedy crime
113532,"Inbetweeners 2, The",comedy
113565,"Sacrament, The",horror thriller
113573,Sin City: A Dame to Kill For,action crime thriller
113604,If I Stay,drama
113705,"Two Days, One Night (Deux jours, une nuit)",drama bittersweet
113741,Coherence,drama mystery sci fi thriller
113780,"As Above, So Below",horror thriller
113829,"One I Love, The",comedy drama romance
113849,Headshot,crime drama thriller
113862,"Guest, The",thriller
114028,Pride,comedy drama
